avgTemp1,maxTemp1,minTemp1,maxHum1,minHum1,meanWind1,Precip1,avgTemp2,maxTemp2,minTemp2,maxHum2,minHum2,meanWind2,Precip2,avgTemp3,maxTemp3,minTemp3,maxHum3,minHum3,meanWind3,Precip3,avgTemp4,maxTemp4,minTemp4,maxHum4,minHum4,meanWind4,Precip4,avgTemp5,maxTemp5,minTemp5,maxHum5,minHum5,meanWind5,Precip5,avgTemp6,maxTemp6,minTemp6,maxHum6,minHum6,meanWind6,Precip6,avgTemp7,maxTemp7,minTemp7,maxHum7,minHum7,meanWind7,Precip7,avgTemp8,maxTemp8,minTemp8,maxHum8,minHum8,meanWind8,Precip8,avgTemp9,maxTemp9,minTemp9,maxHum9,minHum9,meanWind9,Precip9,avgTemp10,maxTemp10,minTemp10,maxHum10,minHum10,meanWind10,Precip10,avgTemp11,maxTemp11,minTemp11,maxHum11,minHum11,meanWind11,Precip11,avgTemp12,maxTemp12,minTemp12,maxHum12,minHum12,meanWind12,Precip12,avgTemp13,maxTemp13,minTemp13,maxHum13,minHum13,meanWind13,Precip13,avgTemp14,maxTemp14,minTemp14,maxHum14,minHum14,meanWind14,Precip14,avgTemp15,maxTemp15,minTemp15,maxHum15,minHum15,meanWind15,Precip15,avgTemp16,maxTemp16,minTemp16,maxHum16,minHum16,meanWind16,Precip16,avgTemp17,maxTemp17,minTemp17,maxHum17,minHum17,meanWind17,Precip17,avgTemp18,maxTemp18,minTemp18,maxHum18,minHum18,meanWind18,Precip18,avgTemp19,maxTemp19,minTemp19,maxHum19,minHum19,meanWind19,Precip19,avgTemp20,maxTemp20,minTemp20,maxHum20,minHum20,meanWind20,Precip20,avgTemp21,maxTemp21,minTemp21,maxHum21,minHum21,meanWind21,Precip21,avgTemp22,maxTemp22,minTemp22,maxHum22,minHum22,meanWind22,Precip22,avgTemp23,maxTemp23,minTemp23,maxHum23,minHum23,meanWind23,Precip23,avgTemp24,maxTemp24,minTemp24,maxHum24,minHum24,meanWind24,Precip24,avgTemp25,maxTemp25,minTemp25,maxHum25,minHum25,meanWind25,Precip25,avgTemp26,maxTemp26,minTemp26,maxHum26,minHum26,meanWind26,Precip26,avgTemp27,maxTemp27,minTemp27,maxHum27,minHum27,meanWind27,Precip27,avgTemp28,maxTemp28,minTemp28,maxHum28,minHum28,meanWind28,Precip28,avgTemp29,maxTemp29,minTemp29,maxHum29,minHum29,meanWind29,Precip29,avgTemp30,maxTemp30,minTemp30,maxHum30,minHum30,meanWind30,Precip30,GDD,SystemNameType,GrainYield
0.23396825396825394,22.2,-2.8,102.6,33.2,0.05428571428571429,69.0,0.040372670807453416,13.7,-6.1,100.3,29.9,0.04347826086956522,1.3,0.12917933130699089,13.7,-4.1,101.7,33.4,0.043161094224924014,1.3,0.10595238095238095,17.0,-6.7,103.3,37.0,0.060119047619047614,67.30000000000001,0.08513119533527697,12.7,-3.0,102.8,34.6,0.05889212827988338,85.3,0.12057142857142857,10.7,-2.5,102.9,41.8,0.056285714285714286,56.699999999999996,0.04509803921568627,12.0,-10.4,102.9,40.0,0.04565826330532214,7.2,0.1293956043956044,17.7,-4.9,103.5,40.2,0.03983516483516483,9.2,0.18840970350404315,21.2,-2.3,103.5,26.6,0.04851752021563342,3.5999999999999996,0.0,13.7,-10.4,102.6,26.2,0.07010582010582012,15.8,0.0,8.1,-15.2,101.6,26.5,0.05922077922077922,11.9,0.04336734693877551,14.2,-11.1,103.7,26.8,0.05306122448979591,37.1,0.0,13.71,-6.0,101.0,25.6,0.09686716791979949,12.2,0.0,13.71,-6.52,100.7,44.9,0.1245320197044335,27.200000000000003,0.0,7.29,-6.43,100.5,25.5,0.18569007263922518,11.4,0.0,21.33,-2.56,88.4,14.4,0.24821428571428575,0.0,0.0,23.89,-4.03,100.1,14.4,0.16477751756440281,34.3,0.0,18.6,-2.0,101.0,18.7,0.17435483870967738,39.6,0.0870748299319728,17.4,-4.9,100.5,18.7,0.04941043083900227,21.1,0.11361607142857141,17.9,-4.9,99.8,20.0,0.04024553571428572,17.8,0.18615384615384617,23.7,-1.3,96.2,20.0,0.06026373626373627,25.4,0.22251082251082255,24.5,-0.2,100.3,14.2,0.06274891774891776,14.67,0.15437100213219618,21.3,-2.4,100.6,15.1,0.05168443496801706,11.0,0.14831932773109244,21.5,-1.0,97.6,13.0,0.04109243697478992,8.0,0.17991718426501033,19.8,0.1,101.0,24.5,0.02556935817805383,40.0,0.24163265306122447,25.8,1.4,101.0,17.4,0.045591836734693886,19.0,0.2164989939637827,25.8,0.7,100.2,16.9,0.045432595573440634,7.0,0.2555555555555556,33.2,3.7,99.9,22.2,0.04234126984126984,0.0,0.2757338551859099,33.2,4.0,100.1,24.5,0.03974559686888454,39.0,0.2542471042471042,25.4,5.3,100.7,29.1,0.028455598455598457,35.0,543.3299999999997,1,5349.3
0.23396825396825394,22.2,-2.8,102.6,33.2,0.05428571428571429,69.0,0.040372670807453416,13.7,-6.1,100.3,29.9,0.04347826086956522,1.3,0.12917933130699089,13.7,-4.1,101.7,33.4,0.043161094224924014,1.3,0.10595238095238095,17.0,-6.7,103.3,37.0,0.060119047619047614,67.30000000000001,0.08513119533527697,12.7,-3.0,102.8,34.6,0.05889212827988338,85.3,0.12057142857142857,10.7,-2.5,102.9,41.8,0.056285714285714286,56.699999999999996,0.04509803921568627,12.0,-10.4,102.9,40.0,0.04565826330532214,7.2,0.1293956043956044,17.7,-4.9,103.5,40.2,0.03983516483516483,9.2,0.18840970350404315,21.2,-2.3,103.5,26.6,0.04851752021563342,3.5999999999999996,0.0,13.7,-10.4,102.6,26.2,0.07010582010582012,15.8,0.0,8.1,-15.2,101.6,26.5,0.05922077922077922,11.9,0.04336734693877551,14.2,-11.1,103.7,26.8,0.05306122448979591,37.1,0.0,13.71,-6.0,101.0,25.6,0.09686716791979949,12.2,0.0,13.71,-6.52,100.7,44.9,0.1245320197044335,27.200000000000003,0.0,7.29,-6.43,100.5,25.5,0.18569007263922518,11.4,0.0,21.33,-2.56,88.4,14.4,0.24821428571428575,0.0,0.0,23.89,-4.03,100.1,14.4,0.16477751756440281,34.3,0.0,18.6,-2.0,101.0,18.7,0.17435483870967738,39.6,0.0870748299319728,17.4,-4.9,100.5,18.7,0.04941043083900227,21.1,0.11361607142857141,17.9,-4.9,99.8,20.0,0.04024553571428572,17.8,0.18615384615384617,23.7,-1.3,96.2,20.0,0.06026373626373627,25.4,0.22251082251082255,24.5,-0.2,100.3,14.2,0.06274891774891776,14.67,0.15437100213219618,21.3,-2.4,100.6,15.1,0.05168443496801706,11.0,0.14831932773109244,21.5,-1.0,97.6,13.0,0.04109243697478992,8.0,0.17991718426501033,19.8,0.1,101.0,24.5,0.02556935817805383,40.0,0.24163265306122447,25.8,1.4,101.0,17.4,0.045591836734693886,19.0,0.2164989939637827,25.8,0.7,100.2,16.9,0.045432595573440634,7.0,0.2555555555555556,33.2,3.7,99.9,22.2,0.04234126984126984,0.0,0.2757338551859099,33.2,4.0,100.1,24.5,0.03974559686888454,39.0,0.2542471042471042,25.4,5.3,100.7,29.1,0.028455598455598457,35.0,543.3299999999997,1,5180.4
0.23396825396825394,22.2,-2.8,102.6,33.2,0.05428571428571429,69.0,0.040372670807453416,13.7,-6.1,100.3,29.9,0.04347826086956522,1.3,0.12917933130699089,13.7,-4.1,101.7,33.4,0.043161094224924014,1.3,0.10595238095238095,17.0,-6.7,103.3,37.0,0.060119047619047614,67.30000000000001,0.08513119533527697,12.7,-3.0,102.8,34.6,0.05889212827988338,85.3,0.12057142857142857,10.7,-2.5,102.9,41.8,0.056285714285714286,56.699999999999996,0.04509803921568627,12.0,-10.4,102.9,40.0,0.04565826330532214,7.2,0.1293956043956044,17.7,-4.9,103.5,40.2,0.03983516483516483,9.2,0.18840970350404315,21.2,-2.3,103.5,26.6,0.04851752021563342,3.5999999999999996,0.0,13.7,-10.4,102.6,26.2,0.07010582010582012,15.8,0.0,8.1,-15.2,101.6,26.5,0.05922077922077922,11.9,0.04336734693877551,14.2,-11.1,103.7,26.8,0.05306122448979591,37.1,0.0,13.71,-6.0,101.0,25.6,0.09686716791979949,12.2,0.0,13.71,-6.52,100.7,44.9,0.1245320197044335,27.200000000000003,0.0,7.29,-6.43,100.5,25.5,0.18569007263922518,11.4,0.0,21.33,-2.56,88.4,14.4,0.24821428571428575,0.0,0.0,23.89,-4.03,100.1,14.4,0.16477751756440281,34.3,0.0,18.6,-2.0,101.0,18.7,0.17435483870967738,39.6,0.0870748299319728,17.4,-4.9,100.5,18.7,0.04941043083900227,21.1,0.11361607142857141,17.9,-4.9,99.8,20.0,0.04024553571428572,17.8,0.18615384615384617,23.7,-1.3,96.2,20.0,0.06026373626373627,25.4,0.22251082251082255,24.5,-0.2,100.3,14.2,0.06274891774891776,14.67,0.15437100213219618,21.3,-2.4,100.6,15.1,0.05168443496801706,11.0,0.14831932773109244,21.5,-1.0,97.6,13.0,0.04109243697478992,8.0,0.17991718426501033,19.8,0.1,101.0,24.5,0.02556935817805383,40.0,0.24163265306122447,25.8,1.4,101.0,17.4,0.045591836734693886,19.0,0.2164989939637827,25.8,0.7,100.2,16.9,0.045432595573440634,7.0,0.2555555555555556,33.2,3.7,99.9,22.2,0.04234126984126984,0.0,0.2757338551859099,33.2,4.0,100.1,24.5,0.03974559686888454,39.0,0.2542471042471042,25.4,5.3,100.7,29.1,0.028455598455598457,35.0,543.3299999999997,1,4858.0
0.23396825396825394,22.2,-2.8,102.6,33.2,0.05428571428571429,69.0,0.040372670807453416,13.7,-6.1,100.3,29.9,0.04347826086956522,1.3,0.12917933130699089,13.7,-4.1,101.7,33.4,0.043161094224924014,1.3,0.10595238095238095,17.0,-6.7,103.3,37.0,0.060119047619047614,67.30000000000001,0.08513119533527697,12.7,-3.0,102.8,34.6,0.05889212827988338,85.3,0.12057142857142857,10.7,-2.5,102.9,41.8,0.056285714285714286,56.699999999999996,0.04509803921568627,12.0,-10.4,102.9,40.0,0.04565826330532214,7.2,0.1293956043956044,17.7,-4.9,103.5,40.2,0.03983516483516483,9.2,0.18840970350404315,21.2,-2.3,103.5,26.6,0.04851752021563342,3.5999999999999996,0.0,13.7,-10.4,102.6,26.2,0.07010582010582012,15.8,0.0,8.1,-15.2,101.6,26.5,0.05922077922077922,11.9,0.04336734693877551,14.2,-11.1,103.7,26.8,0.05306122448979591,37.1,0.0,13.71,-6.0,101.0,25.6,0.09686716791979949,12.2,0.0,13.71,-6.52,100.7,44.9,0.1245320197044335,27.200000000000003,0.0,7.29,-6.43,100.5,25.5,0.18569007263922518,11.4,0.0,21.33,-2.56,88.4,14.4,0.24821428571428575,0.0,0.0,23.89,-4.03,100.1,14.4,0.16477751756440281,34.3,0.0,18.6,-2.0,101.0,18.7,0.17435483870967738,39.6,0.0870748299319728,17.4,-4.9,100.5,18.7,0.04941043083900227,21.1,0.11361607142857141,17.9,-4.9,99.8,20.0,0.04024553571428572,17.8,0.18615384615384617,23.7,-1.3,96.2,20.0,0.06026373626373627,25.4,0.22251082251082255,24.5,-0.2,100.3,14.2,0.06274891774891776,14.67,0.15437100213219618,21.3,-2.4,100.6,15.1,0.05168443496801706,11.0,0.14831932773109244,21.5,-1.0,97.6,13.0,0.04109243697478992,8.0,0.17991718426501033,19.8,0.1,101.0,24.5,0.02556935817805383,40.0,0.24163265306122447,25.8,1.4,101.0,17.4,0.045591836734693886,19.0,0.2164989939637827,25.8,0.7,100.2,16.9,0.045432595573440634,7.0,0.2555555555555556,33.2,3.7,99.9,22.2,0.04234126984126984,0.0,0.2757338551859099,33.2,4.0,100.1,24.5,0.03974559686888454,39.0,0.2542471042471042,25.4,5.3,100.7,29.1,0.028455598455598457,35.0,543.3299999999997,1,4803.0
0.23396825396825394,22.2,-2.8,102.6,33.2,0.05428571428571429,69.0,0.040372670807453416,13.7,-6.1,100.3,29.9,0.04347826086956522,1.3,0.12917933130699089,13.7,-4.1,101.7,33.4,0.043161094224924014,1.3,0.10595238095238095,17.0,-6.7,103.3,37.0,0.060119047619047614,67.30000000000001,0.08513119533527697,12.7,-3.0,102.8,34.6,0.05889212827988338,85.3,0.12057142857142857,10.7,-2.5,102.9,41.8,0.056285714285714286,56.699999999999996,0.04509803921568627,12.0,-10.4,102.9,40.0,0.04565826330532214,7.2,0.1293956043956044,17.7,-4.9,103.5,40.2,0.03983516483516483,9.2,0.18840970350404315,21.2,-2.3,103.5,26.6,0.04851752021563342,3.5999999999999996,0.0,13.7,-10.4,102.6,26.2,0.07010582010582012,15.8,0.0,8.1,-15.2,101.6,26.5,0.05922077922077922,11.9,0.04336734693877551,14.2,-11.1,103.7,26.8,0.05306122448979591,37.1,0.0,13.71,-6.0,101.0,25.6,0.09686716791979949,12.2,0.0,13.71,-6.52,100.7,44.9,0.1245320197044335,27.200000000000003,0.0,7.29,-6.43,100.5,25.5,0.18569007263922518,11.4,0.0,21.33,-2.56,88.4,14.4,0.24821428571428575,0.0,0.0,23.89,-4.03,100.1,14.4,0.16477751756440281,34.3,0.0,18.6,-2.0,101.0,18.7,0.17435483870967738,39.6,0.0870748299319728,17.4,-4.9,100.5,18.7,0.04941043083900227,21.1,0.11361607142857141,17.9,-4.9,99.8,20.0,0.04024553571428572,17.8,0.18615384615384617,23.7,-1.3,96.2,20.0,0.06026373626373627,25.4,0.22251082251082255,24.5,-0.2,100.3,14.2,0.06274891774891776,14.67,0.15437100213219618,21.3,-2.4,100.6,15.1,0.05168443496801706,11.0,0.14831932773109244,21.5,-1.0,97.6,13.0,0.04109243697478992,8.0,0.17991718426501033,19.8,0.1,101.0,24.5,0.02556935817805383,40.0,0.24163265306122447,25.8,1.4,101.0,17.4,0.045591836734693886,19.0,0.2164989939637827,25.8,0.7,100.2,16.9,0.045432595573440634,7.0,0.2555555555555556,33.2,3.7,99.9,22.2,0.04234126984126984,0.0,0.2757338551859099,33.2,4.0,100.1,24.5,0.03974559686888454,39.0,0.2542471042471042,25.4,5.3,100.7,29.1,0.028455598455598457,35.0,543.3299999999997,0,4452.7
0.23396825396825394,22.2,-2.8,102.6,33.2,0.05428571428571429,69.0,0.040372670807453416,13.7,-6.1,100.3,29.9,0.04347826086956522,1.3,0.12917933130699089,13.7,-4.1,101.7,33.4,0.043161094224924014,1.3,0.10595238095238095,17.0,-6.7,103.3,37.0,0.060119047619047614,67.30000000000001,0.08513119533527697,12.7,-3.0,102.8,34.6,0.05889212827988338,85.3,0.12057142857142857,10.7,-2.5,102.9,41.8,0.056285714285714286,56.699999999999996,0.04509803921568627,12.0,-10.4,102.9,40.0,0.04565826330532214,7.2,0.1293956043956044,17.7,-4.9,103.5,40.2,0.03983516483516483,9.2,0.18840970350404315,21.2,-2.3,103.5,26.6,0.04851752021563342,3.5999999999999996,0.0,13.7,-10.4,102.6,26.2,0.07010582010582012,15.8,0.0,8.1,-15.2,101.6,26.5,0.05922077922077922,11.9,0.04336734693877551,14.2,-11.1,103.7,26.8,0.05306122448979591,37.1,0.0,13.71,-6.0,101.0,25.6,0.09686716791979949,12.2,0.0,13.71,-6.52,100.7,44.9,0.1245320197044335,27.200000000000003,0.0,7.29,-6.43,100.5,25.5,0.18569007263922518,11.4,0.0,21.33,-2.56,88.4,14.4,0.24821428571428575,0.0,0.0,23.89,-4.03,100.1,14.4,0.16477751756440281,34.3,0.0,18.6,-2.0,101.0,18.7,0.17435483870967738,39.6,0.0870748299319728,17.4,-4.9,100.5,18.7,0.04941043083900227,21.1,0.11361607142857141,17.9,-4.9,99.8,20.0,0.04024553571428572,17.8,0.18615384615384617,23.7,-1.3,96.2,20.0,0.06026373626373627,25.4,0.22251082251082255,24.5,-0.2,100.3,14.2,0.06274891774891776,14.67,0.15437100213219618,21.3,-2.4,100.6,15.1,0.05168443496801706,11.0,0.14831932773109244,21.5,-1.0,97.6,13.0,0.04109243697478992,8.0,0.17991718426501033,19.8,0.1,101.0,24.5,0.02556935817805383,40.0,0.24163265306122447,25.8,1.4,101.0,17.4,0.045591836734693886,19.0,0.2164989939637827,25.8,0.7,100.2,16.9,0.045432595573440634,7.0,0.2555555555555556,33.2,3.7,99.9,22.2,0.04234126984126984,0.0,0.2757338551859099,33.2,4.0,100.1,24.5,0.03974559686888454,39.0,0.2542471042471042,25.4,5.3,100.7,29.1,0.028455598455598457,35.0,543.3299999999997,0,5113.2
0.23396825396825394,22.2,-2.8,102.6,33.2,0.05428571428571429,69.0,0.040372670807453416,13.7,-6.1,100.3,29.9,0.04347826086956522,1.3,0.12917933130699089,13.7,-4.1,101.7,33.4,0.043161094224924014,1.3,0.10595238095238095,17.0,-6.7,103.3,37.0,0.060119047619047614,67.30000000000001,0.08513119533527697,12.7,-3.0,102.8,34.6,0.05889212827988338,85.3,0.12057142857142857,10.7,-2.5,102.9,41.8,0.056285714285714286,56.699999999999996,0.04509803921568627,12.0,-10.4,102.9,40.0,0.04565826330532214,7.2,0.1293956043956044,17.7,-4.9,103.5,40.2,0.03983516483516483,9.2,0.18840970350404315,21.2,-2.3,103.5,26.6,0.04851752021563342,3.5999999999999996,0.0,13.7,-10.4,102.6,26.2,0.07010582010582012,15.8,0.0,8.1,-15.2,101.6,26.5,0.05922077922077922,11.9,0.04336734693877551,14.2,-11.1,103.7,26.8,0.05306122448979591,37.1,0.0,13.71,-6.0,101.0,25.6,0.09686716791979949,12.2,0.0,13.71,-6.52,100.7,44.9,0.1245320197044335,27.200000000000003,0.0,7.29,-6.43,100.5,25.5,0.18569007263922518,11.4,0.0,21.33,-2.56,88.4,14.4,0.24821428571428575,0.0,0.0,23.89,-4.03,100.1,14.4,0.16477751756440281,34.3,0.0,18.6,-2.0,101.0,18.7,0.17435483870967738,39.6,0.0870748299319728,17.4,-4.9,100.5,18.7,0.04941043083900227,21.1,0.11361607142857141,17.9,-4.9,99.8,20.0,0.04024553571428572,17.8,0.18615384615384617,23.7,-1.3,96.2,20.0,0.06026373626373627,25.4,0.22251082251082255,24.5,-0.2,100.3,14.2,0.06274891774891776,14.67,0.15437100213219618,21.3,-2.4,100.6,15.1,0.05168443496801706,11.0,0.14831932773109244,21.5,-1.0,97.6,13.0,0.04109243697478992,8.0,0.17991718426501033,19.8,0.1,101.0,24.5,0.02556935817805383,40.0,0.24163265306122447,25.8,1.4,101.0,17.4,0.045591836734693886,19.0,0.2164989939637827,25.8,0.7,100.2,16.9,0.045432595573440634,7.0,0.2555555555555556,33.2,3.7,99.9,22.2,0.04234126984126984,0.0,0.2757338551859099,33.2,4.0,100.1,24.5,0.03974559686888454,39.0,0.2542471042471042,25.4,5.3,100.7,29.1,0.028455598455598457,35.0,543.3299999999997,0,5486.4
0.23396825396825394,22.2,-2.8,102.6,33.2,0.05428571428571429,69.0,0.040372670807453416,13.7,-6.1,100.3,29.9,0.04347826086956522,1.3,0.12917933130699089,13.7,-4.1,101.7,33.4,0.043161094224924014,1.3,0.10595238095238095,17.0,-6.7,103.3,37.0,0.060119047619047614,67.30000000000001,0.08513119533527697,12.7,-3.0,102.8,34.6,0.05889212827988338,85.3,0.12057142857142857,10.7,-2.5,102.9,41.8,0.056285714285714286,56.699999999999996,0.04509803921568627,12.0,-10.4,102.9,40.0,0.04565826330532214,7.2,0.1293956043956044,17.7,-4.9,103.5,40.2,0.03983516483516483,9.2,0.18840970350404315,21.2,-2.3,103.5,26.6,0.04851752021563342,3.5999999999999996,0.0,13.7,-10.4,102.6,26.2,0.07010582010582012,15.8,0.0,8.1,-15.2,101.6,26.5,0.05922077922077922,11.9,0.04336734693877551,14.2,-11.1,103.7,26.8,0.05306122448979591,37.1,0.0,13.71,-6.0,101.0,25.6,0.09686716791979949,12.2,0.0,13.71,-6.52,100.7,44.9,0.1245320197044335,27.200000000000003,0.0,7.29,-6.43,100.5,25.5,0.18569007263922518,11.4,0.0,21.33,-2.56,88.4,14.4,0.24821428571428575,0.0,0.0,23.89,-4.03,100.1,14.4,0.16477751756440281,34.3,0.0,18.6,-2.0,101.0,18.7,0.17435483870967738,39.6,0.0870748299319728,17.4,-4.9,100.5,18.7,0.04941043083900227,21.1,0.11361607142857141,17.9,-4.9,99.8,20.0,0.04024553571428572,17.8,0.18615384615384617,23.7,-1.3,96.2,20.0,0.06026373626373627,25.4,0.22251082251082255,24.5,-0.2,100.3,14.2,0.06274891774891776,14.67,0.15437100213219618,21.3,-2.4,100.6,15.1,0.05168443496801706,11.0,0.14831932773109244,21.5,-1.0,97.6,13.0,0.04109243697478992,8.0,0.17991718426501033,19.8,0.1,101.0,24.5,0.02556935817805383,40.0,0.24163265306122447,25.8,1.4,101.0,17.4,0.045591836734693886,19.0,0.2164989939637827,25.8,0.7,100.2,16.9,0.045432595573440634,7.0,0.2555555555555556,33.2,3.7,99.9,22.2,0.04234126984126984,0.0,0.2757338551859099,33.2,4.0,100.1,24.5,0.03974559686888454,39.0,0.2542471042471042,25.4,5.3,100.7,29.1,0.028455598455598457,35.0,543.3299999999997,0,2946.9
0.23396825396825394,22.2,-2.8,102.6,33.2,0.05428571428571429,69.0,0.040372670807453416,13.7,-6.1,100.3,29.9,0.04347826086956522,1.3,0.12917933130699089,13.7,-4.1,101.7,33.4,0.043161094224924014,1.3,0.10595238095238095,17.0,-6.7,103.3,37.0,0.060119047619047614,67.30000000000001,0.08513119533527697,12.7,-3.0,102.8,34.6,0.05889212827988338,85.3,0.12057142857142857,10.7,-2.5,102.9,41.8,0.056285714285714286,56.699999999999996,0.04509803921568627,12.0,-10.4,102.9,40.0,0.04565826330532214,7.2,0.1293956043956044,17.7,-4.9,103.5,40.2,0.03983516483516483,9.2,0.18840970350404315,21.2,-2.3,103.5,26.6,0.04851752021563342,3.5999999999999996,0.0,13.7,-10.4,102.6,26.2,0.07010582010582012,15.8,0.0,8.1,-15.2,101.6,26.5,0.05922077922077922,11.9,0.04336734693877551,14.2,-11.1,103.7,26.8,0.05306122448979591,37.1,0.0,13.71,-6.0,101.0,25.6,0.09686716791979949,12.2,0.0,13.71,-6.52,100.7,44.9,0.1245320197044335,27.200000000000003,0.0,7.29,-6.43,100.5,25.5,0.18569007263922518,11.4,0.0,21.33,-2.56,88.4,14.4,0.24821428571428575,0.0,0.0,23.89,-4.03,100.1,14.4,0.16477751756440281,34.3,0.0,18.6,-2.0,101.0,18.7,0.17435483870967738,39.6,0.0870748299319728,17.4,-4.9,100.5,18.7,0.04941043083900227,21.1,0.11361607142857141,17.9,-4.9,99.8,20.0,0.04024553571428572,17.8,0.18615384615384617,23.7,-1.3,96.2,20.0,0.06026373626373627,25.4,0.22251082251082255,24.5,-0.2,100.3,14.2,0.06274891774891776,14.67,0.15437100213219618,21.3,-2.4,100.6,15.1,0.05168443496801706,11.0,0.14831932773109244,21.5,-1.0,97.6,13.0,0.04109243697478992,8.0,0.17991718426501033,19.8,0.1,101.0,24.5,0.02556935817805383,40.0,0.24163265306122447,25.8,1.4,101.0,17.4,0.045591836734693886,19.0,0.2164989939637827,25.8,0.7,100.2,16.9,0.045432595573440634,7.0,0.2555555555555556,33.2,3.7,99.9,22.2,0.04234126984126984,0.0,0.2757338551859099,33.2,4.0,100.1,24.5,0.03974559686888454,39.0,0.2542471042471042,25.4,5.3,100.7,29.1,0.028455598455598457,35.0,543.3299999999997,1,3196.5
0.11815431164901666,19.0,-3.9,101.0,31.4,0.02366111951588502,36.0,0.08922155688622754,18.3,-3.9,101.3,31.4,0.019790419161676644,42.0,0.10562962962962964,18.3,-2.3,100.9,35.3,0.017733333333333334,25.0,0.08665689149560116,12.2,-1.7,100.8,48.8,0.029428152492668617,95.0,0.0293178519593614,13.5,-5.6,99.4,31.7,0.021552975326560232,17.0,0.06580459770114942,13.7,-5.4,100.9,32.3,0.02170977011494253,17.0,0.08193456614509247,15.2,-3.8,100.5,34.4,0.023285917496443813,5.0,0.04211267605633803,15.2,-2.7,101.1,39.0,0.024140845070422537,10.6,0.02928870292887029,15.4,-6.7,101.1,15.8,0.012803347280334727,5.1,0.039917127071823204,15.6,-5.0,100.6,28.2,0.01276243093922652,23.299999999999997,0.014637482900136799,11.3,-8.4,100.6,38.3,0.027783857729138165,26.200000000000003,0.10623306233062331,20.5,-8.4,101.4,24.0,0.021734417344173442,8.0,0.06348993288590604,20.5,-4.5,100.8,39.5,0.022885906040268453,24.0,0.018218085106382974,7.0,-4.5,101.0,44.2,0.01889627659574468,24.0,0.0313570487483531,13.3,-4.1,101.4,46.8,0.025783926218708828,102.0,0.03524804177545692,13.3,-5.4,98.8,32.1,0.02640992167101828,59.0,0.045278137128072445,13.4,-4.5,101.3,30.9,0.020827943078913325,31.0,0.05730769230769231,14.8,-6.3,101.7,40.0,0.02529487179487179,31.0,0.07141041931385006,14.8,0.3,100.6,37.2,0.03414231257941551,28.0,0.06863979848866499,16.0,-1.9,101.2,36.3,0.016473551637279597,17.0,0.04469413233458177,22.5,-6.6,102.0,30.2,0.03307116104868914,59.0,0.027227722772277228,15.5,-7.5,101.2,25.0,0.02235148514851485,38.0,0.06184049079754602,22.6,-3.8,101.5,32.7,0.024834355828220855,57.0,0.1980535279805353,31.0,6.0,101.7,27.5,0.03378345498783455,20.0,0.10458383594692401,23.3,-1.4,101.7,16.8,0.022436670687575395,34.0,0.11806220095693779,26.2,-0.6,100.8,21.6,0.01860047846889952,24.0,0.13119810201660737,26.2,5.1,100.5,36.3,0.017591933570581256,27.0,0.12894117647058823,23.4,0.6,100.0,24.2,0.016635294117647054,4.0,0.1515752625437573,24.4,10.7,101.6,51.9,0.011703617269544924,58.0,0.13807870370370368,26.0,7.1,101.6,34.5,0.017997685185185186,43.0,3409.5299999999993,0,4211.7
