avgTemp1,maxTemp1,minTemp1,maxHum1,minHum1,meanWind1,Precip1,avgTemp2,maxTemp2,minTemp2,maxHum2,minHum2,meanWind2,Precip2,avgTemp3,maxTemp3,minTemp3,maxHum3,minHum3,meanWind3,Precip3,avgTemp4,maxTemp4,minTemp4,maxHum4,minHum4,meanWind4,Precip4,avgTemp5,maxTemp5,minTemp5,maxHum5,minHum5,meanWind5,Precip5,avgTemp6,maxTemp6,minTemp6,maxHum6,minHum6,meanWind6,Precip6,avgTemp7,maxTemp7,minTemp7,maxHum7,minHum7,meanWind7,Precip7,avgTemp8,maxTemp8,minTemp8,maxHum8,minHum8,meanWind8,Precip8,avgTemp9,maxTemp9,minTemp9,maxHum9,minHum9,meanWind9,Precip9,avgTemp10,maxTemp10,minTemp10,maxHum10,minHum10,meanWind10,Precip10,avgTemp11,maxTemp11,minTemp11,maxHum11,minHum11,meanWind11,Precip11,avgTemp12,maxTemp12,minTemp12,maxHum12,minHum12,meanWind12,Precip12,avgTemp13,maxTemp13,minTemp13,maxHum13,minHum13,meanWind13,Precip13,avgTemp14,maxTemp14,minTemp14,maxHum14,minHum14,meanWind14,Precip14,avgTemp15,maxTemp15,minTemp15,maxHum15,minHum15,meanWind15,Precip15,avgTemp16,maxTemp16,minTemp16,maxHum16,minHum16,meanWind16,Precip16,GDD,SystemNameType,GrainYield
0.8146666666666665,29.2,3.9,102.2,23.9,0.10266666666666666,26.0,0.8936305732484076,28.4,3.9,102.2,24.9,0.09745222929936306,2.0,1.1542682926829269,30.8,12.8,101.2,36.2,0.11524390243902438,7.0,1.1608187134502923,32.6,17.7,101.9,32.4,0.07953216374269007,109.0,1.0780898876404492,32.6,13.2,101.4,33.4,0.09494382022471912,23.0,0.9724324324324325,31.3,14.1,101.4,39.6,0.09027027027027026,26.0,0.9296874999999999,33.3,13.3,100.9,28.2,0.07916666666666668,6.0,0.9633165829145728,31.8,13.6,101.3,38.2,0.08944723618090453,55.0,0.8800970873786408,30.4,15.8,101.6,35.9,0.07524271844660194,33.0,0.8652582159624412,30.4,15.7,101.4,36.6,0.060093896713615015,32.0,0.8513636363636364,30.4,16.6,101.5,36.6,0.045909090909090906,0.0,0.7528634361233479,30.4,14.8,102.1,39.5,0.05374449339207049,59.0,0.7893162393162393,32.3,15.8,102.0,33.2,0.0405982905982906,3.0,0.77551867219917,32.9,15.8,102.2,33.2,0.04107883817427386,8.0,0.7124999999999999,30.5,13.9,101.8,39.4,0.04435483870967742,17.0,0.7447058823529411,32.5,18.4,102.0,49.5,0.05960784313725491,96.0,1415.1000000000006,1,10488.0
0.8146666666666665,29.2,3.9,102.2,23.9,0.10266666666666666,26.0,0.8936305732484076,28.4,3.9,102.2,24.9,0.09745222929936306,2.0,1.1542682926829269,30.8,12.8,101.2,36.2,0.11524390243902438,7.0,1.1608187134502923,32.6,17.7,101.9,32.4,0.07953216374269007,109.0,1.0780898876404492,32.6,13.2,101.4,33.4,0.09494382022471912,23.0,0.9724324324324325,31.3,14.1,101.4,39.6,0.09027027027027026,26.0,0.9296874999999999,33.3,13.3,100.9,28.2,0.07916666666666668,6.0,0.9633165829145728,31.8,13.6,101.3,38.2,0.08944723618090453,55.0,0.8800970873786408,30.4,15.8,101.6,35.9,0.07524271844660194,33.0,0.8652582159624412,30.4,15.7,101.4,36.6,0.060093896713615015,32.0,0.8513636363636364,30.4,16.6,101.5,36.6,0.045909090909090906,0.0,0.7528634361233479,30.4,14.8,102.1,39.5,0.05374449339207049,59.0,0.7893162393162393,32.3,15.8,102.0,33.2,0.0405982905982906,3.0,0.77551867219917,32.9,15.8,102.2,33.2,0.04107883817427386,8.0,0.7124999999999999,30.5,13.9,101.8,39.4,0.04435483870967742,17.0,0.7447058823529411,32.5,18.4,102.0,49.5,0.05960784313725491,96.0,1415.1000000000006,1,9722.5
0.8146666666666665,29.2,3.9,102.2,23.9,0.10266666666666666,26.0,0.8936305732484076,28.4,3.9,102.2,24.9,0.09745222929936306,2.0,1.1542682926829269,30.8,12.8,101.2,36.2,0.11524390243902438,7.0,1.1608187134502923,32.6,17.7,101.9,32.4,0.07953216374269007,109.0,1.0780898876404492,32.6,13.2,101.4,33.4,0.09494382022471912,23.0,0.9724324324324325,31.3,14.1,101.4,39.6,0.09027027027027026,26.0,0.9296874999999999,33.3,13.3,100.9,28.2,0.07916666666666668,6.0,0.9633165829145728,31.8,13.6,101.3,38.2,0.08944723618090453,55.0,0.8800970873786408,30.4,15.8,101.6,35.9,0.07524271844660194,33.0,0.8652582159624412,30.4,15.7,101.4,36.6,0.060093896713615015,32.0,0.8513636363636364,30.4,16.6,101.5,36.6,0.045909090909090906,0.0,0.7528634361233479,30.4,14.8,102.1,39.5,0.05374449339207049,59.0,0.7893162393162393,32.3,15.8,102.0,33.2,0.0405982905982906,3.0,0.77551867219917,32.9,15.8,102.2,33.2,0.04107883817427386,8.0,0.7124999999999999,30.5,13.9,101.8,39.4,0.04435483870967742,17.0,0.7447058823529411,32.5,18.4,102.0,49.5,0.05960784313725491,96.0,1415.1000000000006,1,10008.0
0.8146666666666665,29.2,3.9,102.2,23.9,0.10266666666666666,26.0,0.8936305732484076,28.4,3.9,102.2,24.9,0.09745222929936306,2.0,1.1542682926829269,30.8,12.8,101.2,36.2,0.11524390243902438,7.0,1.1608187134502923,32.6,17.7,101.9,32.4,0.07953216374269007,109.0,1.0780898876404492,32.6,13.2,101.4,33.4,0.09494382022471912,23.0,0.9724324324324325,31.3,14.1,101.4,39.6,0.09027027027027026,26.0,0.9296874999999999,33.3,13.3,100.9,28.2,0.07916666666666668,6.0,0.9633165829145728,31.8,13.6,101.3,38.2,0.08944723618090453,55.0,0.8800970873786408,30.4,15.8,101.6,35.9,0.07524271844660194,33.0,0.8652582159624412,30.4,15.7,101.4,36.6,0.060093896713615015,32.0,0.8513636363636364,30.4,16.6,101.5,36.6,0.045909090909090906,0.0,0.7528634361233479,30.4,14.8,102.1,39.5,0.05374449339207049,59.0,0.7893162393162393,32.3,15.8,102.0,33.2,0.0405982905982906,3.0,0.77551867219917,32.9,15.8,102.2,33.2,0.04107883817427386,8.0,0.7124999999999999,30.5,13.9,101.8,39.4,0.04435483870967742,17.0,0.7447058823529411,32.5,18.4,102.0,49.5,0.05960784313725491,96.0,1415.1000000000006,1,8928.8
0.8146666666666665,29.2,3.9,102.2,23.9,0.10266666666666666,26.0,0.8936305732484076,28.4,3.9,102.2,24.9,0.09745222929936306,2.0,1.1542682926829269,30.8,12.8,101.2,36.2,0.11524390243902438,7.0,1.1608187134502923,32.6,17.7,101.9,32.4,0.07953216374269007,109.0,1.0780898876404492,32.6,13.2,101.4,33.4,0.09494382022471912,23.0,0.9724324324324325,31.3,14.1,101.4,39.6,0.09027027027027026,26.0,0.9296874999999999,33.3,13.3,100.9,28.2,0.07916666666666668,6.0,0.9633165829145728,31.8,13.6,101.3,38.2,0.08944723618090453,55.0,0.8800970873786408,30.4,15.8,101.6,35.9,0.07524271844660194,33.0,0.8652582159624412,30.4,15.7,101.4,36.6,0.060093896713615015,32.0,0.8513636363636364,30.4,16.6,101.5,36.6,0.045909090909090906,0.0,0.7528634361233479,30.4,14.8,102.1,39.5,0.05374449339207049,59.0,0.7893162393162393,32.3,15.8,102.0,33.2,0.0405982905982906,3.0,0.77551867219917,32.9,15.8,102.2,33.2,0.04107883817427386,8.0,0.7124999999999999,30.5,13.9,101.8,39.4,0.04435483870967742,17.0,0.7447058823529411,32.5,18.4,102.0,49.5,0.05960784313725491,96.0,1415.1000000000006,1,10985.3
0.8146666666666665,29.2,3.9,102.2,23.9,0.10266666666666666,26.0,0.8936305732484076,28.4,3.9,102.2,24.9,0.09745222929936306,2.0,1.1542682926829269,30.8,12.8,101.2,36.2,0.11524390243902438,7.0,1.1608187134502923,32.6,17.7,101.9,32.4,0.07953216374269007,109.0,1.0780898876404492,32.6,13.2,101.4,33.4,0.09494382022471912,23.0,0.9724324324324325,31.3,14.1,101.4,39.6,0.09027027027027026,26.0,0.9296874999999999,33.3,13.3,100.9,28.2,0.07916666666666668,6.0,0.9633165829145728,31.8,13.6,101.3,38.2,0.08944723618090453,55.0,0.8800970873786408,30.4,15.8,101.6,35.9,0.07524271844660194,33.0,0.8652582159624412,30.4,15.7,101.4,36.6,0.060093896713615015,32.0,0.8513636363636364,30.4,16.6,101.5,36.6,0.045909090909090906,0.0,0.7528634361233479,30.4,14.8,102.1,39.5,0.05374449339207049,59.0,0.7893162393162393,32.3,15.8,102.0,33.2,0.0405982905982906,3.0,0.77551867219917,32.9,15.8,102.2,33.2,0.04107883817427386,8.0,0.7124999999999999,30.5,13.9,101.8,39.4,0.04435483870967742,17.0,0.7447058823529411,32.5,18.4,102.0,49.5,0.05960784313725491,96.0,1415.1000000000006,1,11893.3
0.8146666666666665,29.2,3.9,102.2,23.9,0.10266666666666666,26.0,0.8936305732484076,28.4,3.9,102.2,24.9,0.09745222929936306,2.0,1.1542682926829269,30.8,12.8,101.2,36.2,0.11524390243902438,7.0,1.1608187134502923,32.6,17.7,101.9,32.4,0.07953216374269007,109.0,1.0780898876404492,32.6,13.2,101.4,33.4,0.09494382022471912,23.0,0.9724324324324325,31.3,14.1,101.4,39.6,0.09027027027027026,26.0,0.9296874999999999,33.3,13.3,100.9,28.2,0.07916666666666668,6.0,0.9633165829145728,31.8,13.6,101.3,38.2,0.08944723618090453,55.0,0.8800970873786408,30.4,15.8,101.6,35.9,0.07524271844660194,33.0,0.8652582159624412,30.4,15.7,101.4,36.6,0.060093896713615015,32.0,0.8513636363636364,30.4,16.6,101.5,36.6,0.045909090909090906,0.0,0.7528634361233479,30.4,14.8,102.1,39.5,0.05374449339207049,59.0,0.7893162393162393,32.3,15.8,102.0,33.2,0.0405982905982906,3.0,0.77551867219917,32.9,15.8,102.2,33.2,0.04107883817427386,8.0,0.7124999999999999,30.5,13.9,101.8,39.4,0.04435483870967742,17.0,0.7447058823529411,32.5,18.4,102.0,49.5,0.05960784313725491,96.0,1415.1000000000006,1,11019.3
0.8146666666666665,29.2,3.9,102.2,23.9,0.10266666666666666,26.0,0.8936305732484076,28.4,3.9,102.2,24.9,0.09745222929936306,2.0,1.1542682926829269,30.8,12.8,101.2,36.2,0.11524390243902438,7.0,1.1608187134502923,32.6,17.7,101.9,32.4,0.07953216374269007,109.0,1.0780898876404492,32.6,13.2,101.4,33.4,0.09494382022471912,23.0,0.9724324324324325,31.3,14.1,101.4,39.6,0.09027027027027026,26.0,0.9296874999999999,33.3,13.3,100.9,28.2,0.07916666666666668,6.0,0.9633165829145728,31.8,13.6,101.3,38.2,0.08944723618090453,55.0,0.8800970873786408,30.4,15.8,101.6,35.9,0.07524271844660194,33.0,0.8652582159624412,30.4,15.7,101.4,36.6,0.060093896713615015,32.0,0.8513636363636364,30.4,16.6,101.5,36.6,0.045909090909090906,0.0,0.7528634361233479,30.4,14.8,102.1,39.5,0.05374449339207049,59.0,0.7893162393162393,32.3,15.8,102.0,33.2,0.0405982905982906,3.0,0.77551867219917,32.9,15.8,102.2,33.2,0.04107883817427386,8.0,0.7124999999999999,30.5,13.9,101.8,39.4,0.04435483870967742,17.0,0.7447058823529411,32.5,18.4,102.0,49.5,0.05960784313725491,96.0,1415.1000000000006,1,8764.4
1.1179012345679011,30.8,11.4,101.5,30.8,0.11604938271604939,8.0,1.171005917159763,32.6,17.7,101.9,32.4,0.09053254437869823,65.0,1.121590909090909,32.6,17.4,101.9,39.1,0.09772727272727272,98.0,1.0092896174863388,31.3,13.2,101.4,33.4,0.08196721311475409,24.0,0.966315789473684,33.3,13.3,101.2,28.2,0.08421052631578947,8.0,0.9568527918781726,31.8,13.6,101.3,37.5,0.09593908629441623,48.0,0.9063725490196077,31.8,15.8,101.3,35.9,0.07892156862745096,19.0,0.8696682464454978,30.4,15.7,101.6,44.0,0.06303317535545024,28.0,0.8545871559633028,29.6,16.9,101.3,36.6,0.049082568807339445,6.0,0.7684444444444445,30.4,14.8,102.1,39.5,0.05466666666666667,59.0,0.7650862068965516,31.2,14.8,102.1,41.5,0.04698275862068966,25.0,0.7887029288702929,32.9,15.8,101.5,33.2,0.04309623430962343,8.0,0.7073170731707317,30.5,13.9,102.2,39.4,0.04227642276422764,10.0,0.7494071146245059,32.5,15.8,102.0,49.5,0.059288537549407105,72.0,0.596923076923077,29.8,9.6,102.2,37.8,0.046153846153846156,79.0,0.5273408239700375,25.3,9.2,102.5,32.5,0.06666666666666667,28.0,1506.3000000000006,0,8236.0
1.1179012345679011,30.8,11.4,101.5,30.8,0.11604938271604939,8.0,1.171005917159763,32.6,17.7,101.9,32.4,0.09053254437869823,65.0,1.121590909090909,32.6,17.4,101.9,39.1,0.09772727272727272,98.0,1.0092896174863388,31.3,13.2,101.4,33.4,0.08196721311475409,24.0,0.966315789473684,33.3,13.3,101.2,28.2,0.08421052631578947,8.0,0.9568527918781726,31.8,13.6,101.3,37.5,0.09593908629441623,48.0,0.9063725490196077,31.8,15.8,101.3,35.9,0.07892156862745096,19.0,0.8696682464454978,30.4,15.7,101.6,44.0,0.06303317535545024,28.0,0.8545871559633028,29.6,16.9,101.3,36.6,0.049082568807339445,6.0,0.7684444444444445,30.4,14.8,102.1,39.5,0.05466666666666667,59.0,0.7650862068965516,31.2,14.8,102.1,41.5,0.04698275862068966,25.0,0.7887029288702929,32.9,15.8,101.5,33.2,0.04309623430962343,8.0,0.7073170731707317,30.5,13.9,102.2,39.4,0.04227642276422764,10.0,0.7494071146245059,32.5,15.8,102.0,49.5,0.059288537549407105,72.0,0.596923076923077,29.8,9.6,102.2,37.8,0.046153846153846156,79.0,0.5273408239700375,25.3,9.2,102.5,32.5,0.06666666666666667,28.0,1506.3000000000006,0,8287.7
